id,colour
blue(829).jpg,1
blue(5401).jpg,1
yellow(1977).jpg,2
red(6286).jpg,0
blue(2886).jpg,1
yellow(1734).jpg,2
yellow(731).jpg,2
yellow(1930).jpg,2
red(6996).jpg,0
yellow(1979).jpg,2
blue(5261).jpg,1
yellow(4505).jpg,2
blue(1718).jpg,1
blue(945).jpg,1
red(6331).jpg,0
yellow(741).jpg,2
blue(6073).jpg,1
blue(2519).jpg,1
red(3456).jpg,0
yellow(1185).jpg,2
blue(7464).jpg,1
red(4113).jpg,0
red(3598).jpg,0
red(1953).jpg,0
red(7157).jpg,0
yellow(4740).jpg,2
blue(7612).jpg,1
red(4361).jpg,0
red(6763).jpg,0
red(1832).jpg,0
yellow(451).jpg,2
yellow(5128).jpg,2
blue(2207).jpg,1
red(6067).jpg,0
red(7620).jpg,0
red(5051).jpg,0
blue(3476).jpg,1
yellow(5092).jpg,2
yellow(1978).jpg,2
red(2787).jpg,0
red(5208).jpg,0
blue(71).jpg,1
red(4365).jpg,0
yellow(1021).jpg,2
blue(444).jpg,1
red(5413).jpg,0
yellow(3670).jpg,2
red(2137).jpg,0
blue(8078).jpg,1
blue(6520).jpg,1
yellow(4996).jpg,2
blue(7926).jpg,1
blue(3829).jpg,1
red(3485).jpg,0
red(6606).jpg,0
yellow(2076).jpg,2
blue(7698).jpg,1
red(5715).jpg,0
red(4732).jpg,0
red(317).jpg,0
blue(7349).jpg,1
yellow(4870).jpg,2
red(3326).jpg,0
yellow(3746).jpg,2
yellow(5063).jpg,2
yellow(1213).jpg,2
red(6209).jpg,0
yellow(77).jpg,2
yellow(5458).jpg,2
blue(5793).jpg,1
yellow(2219).jpg,2
blue(6265).jpg,1
blue(5052).jpg,1
blue(6996).jpg,1
blue(1514).jpg,1
blue(3278).jpg,1
blue(4926).jpg,1
blue(2172).jpg,1
red(1273).jpg,0
red(5665).jpg,0
blue(4572).jpg,1
yellow(2071).jpg,2
yellow(4641).jpg,2
red(4604).jpg,0
yellow(3135).jpg,2
blue(2045).jpg,1
red(7322).jpg,0
yellow(2759).jpg,2
yellow(262).jpg,2
blue(1645).jpg,1
blue(5617).jpg,1
blue(4366).jpg,1
yellow(4653).jpg,2
red(2463).jpg,0
yellow(3180).jpg,2
yellow(5733).jpg,2
blue(7825).jpg,1
blue(2011).jpg,1
blue(7074).jpg,1
blue(7443).jpg,1
yellow(4596).jpg,2
blue(7950).jpg,1
red(2777).jpg,0
blue(4986).jpg,1
blue(6942).jpg,1
red(6547).jpg,0
red(3484).jpg,0
red(3442).jpg,0
red(5025).jpg,0
red(2225).jpg,0
red(4447).jpg,0
red(6698).jpg,0
yellow(1572).jpg,2
blue(1622).jpg,1
red(1447).jpg,0
blue(2386).jpg,1
blue(118).jpg,1
yellow(3684).jpg,2
red(1527).jpg,0
red(1221).jpg,0
blue(5023).jpg,1
blue(1406).jpg,1
blue(1649).jpg,1
yellow(5725).jpg,2
blue(2559).jpg,1
blue(6521).jpg,1
yellow(5100).jpg,2
blue(6311).jpg,1
blue(2014).jpg,1
blue(293).jpg,1
yellow(2298).jpg,2
yellow(4090).jpg,2
red(310).jpg,0
blue(2647).jpg,1
red(7346).jpg,0
blue(8142).jpg,1
blue(2714).jpg,1
yellow(1584).jpg,2
blue(841).jpg,1
yellow(425).jpg,2
none(23).jpg,3
yellow(4994).jpg,2
red(2547).jpg,0
red(3117).jpg,0
blue(1016).jpg,1
red(6154).jpg,0
blue(896).jpg,1
red(4628).jpg,0
blue(4193).jpg,1
blue(1338).jpg,1
yellow(3750).jpg,2
blue(6037).jpg,1
red(4444).jpg,0
blue(6061).jpg,1
blue(6239).jpg,1
yellow(2821).jpg,2
yellow(2052).jpg,2
blue(1966).jpg,1
yellow(4004).jpg,2
yellow(489).jpg,2
yellow(4109).jpg,2
red(7631).jpg,0
yellow(3214).jpg,2
blue(3366).jpg,1
red(4937).jpg,0
red(6991).jpg,0
red(884).jpg,0
blue(7725).jpg,1
blue(255).jpg,1
blue(913).jpg,1
blue(4790).jpg,1
blue(5460).jpg,1
blue(2259).jpg,1
red(631).jpg,0
red(4996).jpg,0
yellow(4366).jpg,2
red(6765).jpg,0
blue(4859).jpg,1
red(7328).jpg,0
yellow(1218).jpg,2
red(2671).jpg,0
red(2952).jpg,0
blue(4599).jpg,1
red(4631).jpg,0
red(3033).jpg,0
red(3334).jpg,0
blue(6773).jpg,1
yellow(1662).jpg,2
red(1021).jpg,0
yellow(567).jpg,2
red(704).jpg,0
red(4238).jpg,0
blue(120).jpg,1
yellow(865).jpg,2
yellow(1414).jpg,2
blue(2744).jpg,1
yellow(4951).jpg,2
blue(5048).jpg,1
blue(3019).jpg,1
blue(1403).jpg,1
red(7296).jpg,0
blue(2938).jpg,1
blue(1376).jpg,1
blue(1877).jpg,1
blue(7231).jpg,1
red(1010).jpg,0
red(4087).jpg,0
red(7266).jpg,0
red(7809).jpg,0
blue(6812).jpg,1
blue(5104).jpg,1
red(2214).jpg,0
yellow(2250).jpg,2
red(5490).jpg,0
red(6325).jpg,0
red(1147).jpg,0
blue(6604).jpg,1
blue(6904).jpg,1
yellow(2766).jpg,2
blue(986).jpg,1
yellow(2830).jpg,2
red(5839).jpg,0
blue(3525).jpg,1
blue(4660).jpg,1
yellow(2756).jpg,2
blue(4294).jpg,1
red(213).jpg,0
red(3017).jpg,0
red(660).jpg,0
red(707).jpg,0
yellow(4699).jpg,2
yellow(3035).jpg,2
red(1065).jpg,0
blue(4807).jpg,1
red(5020).jpg,0
red(6757).jpg,0
blue(780).jpg,1
yellow(4175).jpg,2
red(1475).jpg,0
yellow(2316).jpg,2
red(7351).jpg,0
yellow(59).jpg,2
blue(4325).jpg,1
blue(3626).jpg,1
red(2290).jpg,0
blue(4724).jpg,1
blue(962).jpg,1
red(3501).jpg,0
yellow(4152).jpg,2
red(311).jpg,0
red(3693).jpg,0
yellow(3063).jpg,2
red(2770).jpg,0
blue(7886).jpg,1
red(7223).jpg,0
red(4241).jpg,0
blue(8255).jpg,1
none(57).jpg,3
red(1434).jpg,0
blue(3110).jpg,1
red(6520).jpg,0
red(7099).jpg,0
red(7148).jpg,0
yellow(3499).jpg,2
red(4583).jpg,0
blue(346).jpg,1
yellow(5040).jpg,2
blue(5590).jpg,1
red(377).jpg,0
blue(6427).jpg,1
blue(1139).jpg,1
blue(2743).jpg,1
red(7701).jpg,0
blue(5375).jpg,1
blue(2289).jpg,1
yellow(5791).jpg,2
yellow(671).jpg,2
blue(2198).jpg,1
yellow(1741).jpg,2
blue(1753).jpg,1
blue(7372).jpg,1
blue(1158).jpg,1
yellow(2674).jpg,2
red(7287).jpg,0
blue(4476).jpg,1
red(7697).jpg,0
red(2676).jpg,0
yellow(41).jpg,2
yellow(2117).jpg,2
red(7262).jpg,0
blue(2976).jpg,1
blue(337).jpg,1
red(6411).jpg,0
yellow(2248).jpg,2
red(2338).jpg,0
yellow(2555).jpg,2
blue(56).jpg,1
red(2387).jpg,0
blue(6993).jpg,1
yellow(2466).jpg,2
blue(528).jpg,1
yellow(82).jpg,2
blue(4175).jpg,1
blue(7018).jpg,1
yellow(4163).jpg,2
red(4161).jpg,0
yellow(2572).jpg,2
blue(5747).jpg,1
red(1149).jpg,0
red(6881).jpg,0
blue(4687).jpg,1
red(5592).jpg,0
red(6651).jpg,0
yellow(5732).jpg,2
blue(4434).jpg,1
red(1950).jpg,0
red(1132).jpg,0
yellow(3604).jpg,2
red(2405).jpg,0
blue(5275).jpg,1
blue(1479).jpg,1
red(3072).jpg,0
yellow(5881).jpg,2
yellow(1631).jpg,2
red(4735).jpg,0
yellow(3831).jpg,2
blue(489).jpg,1
blue(5849).jpg,1
none(81).jpg,3
red(2032).jpg,0
yellow(1680).jpg,2
red(6906).jpg,0
yellow(785).jpg,2
blue(2321).jpg,1
blue(6640).jpg,1
blue(773).jpg,1
yellow(1576).jpg,2
blue(6024).jpg,1
red(7873).jpg,0
blue(4093).jpg,1
red(6106).jpg,0
red(5106).jpg,0
red(645).jpg,0
yellow(4104).jpg,2
red(1246).jpg,0
blue(1028).jpg,1
yellow(72).jpg,2
yellow(2880).jpg,2
red(6549).jpg,0
red(4478).jpg,0
red(7712).jpg,0
yellow(5132).jpg,2
red(507).jpg,0
yellow(4732).jpg,2
blue(7002).jpg,1
yellow(1980).jpg,2
blue(7771).jpg,1
yellow(5507).jpg,2
blue(4881).jpg,1
red(7559).jpg,0
red(6066).jpg,0
red(5838).jpg,0
red(3147).jpg,0
yellow(1665).jpg,2
blue(900).jpg,1
red(1455).jpg,0
blue(2578).jpg,1
yellow(2212).jpg,2
red(3310).jpg,0
blue(3582).jpg,1
blue(4020).jpg,1
blue(5809).jpg,1
blue(2694).jpg,1
blue(7492).jpg,1
yellow(3881).jpg,2
yellow(981).jpg,2
blue(1671).jpg,1
blue(4332).jpg,1
yellow(64).jpg,2
blue(7182).jpg,1
red(6461).jpg,0
blue(2513).jpg,1
red(7513).jpg,0
red(3735).jpg,0
yellow(3265).jpg,2
blue(2162).jpg,1
yellow(2747).jpg,2
red(4636).jpg,0
blue(4659).jpg,1
yellow(4897).jpg,2
red(6908).jpg,0
red(1553).jpg,0
red(4352).jpg,0
blue(3383).jpg,1
red(3161).jpg,0
red(4471).jpg,0
blue(5559).jpg,1
yellow(3680).jpg,2
red(5902).jpg,0
blue(3015).jpg,1
blue(1508).jpg,1
red(2062).jpg,0
yellow(4923).jpg,2
yellow(447).jpg,2
yellow(1837).jpg,2
blue(5845).jpg,1
yellow(4039).jpg,2
red(1401).jpg,0
blue(1128).jpg,1
yellow(1490).jpg,2
blue(735).jpg,1
red(1415).jpg,0
red(2000).jpg,0
blue(2607).jpg,1
yellow(3088).jpg,2
red(7580).jpg,0
red(1390).jpg,0
blue(3620).jpg,1
red(2236).jpg,0
blue(452).jpg,1
blue(7209).jpg,1
yellow(4372).jpg,2
red(906).jpg,0
yellow(4401).jpg,2
red(5325).jpg,0
blue(3549).jpg,1
yellow(3322).jpg,2
red(508).jpg,0
red(6361).jpg,0
red(6680).jpg,0
red(1394).jpg,0
red(7121).jpg,0
blue(85).jpg,1
blue(3612).jpg,1
blue(5619).jpg,1
red(3500).jpg,0
red(6490).jpg,0
blue(3957).jpg,1
yellow(3448).jpg,2
blue(6644).jpg,1
red(3116).jpg,0
blue(7087).jpg,1
blue(2367).jpg,1
blue(6306).jpg,1
yellow(1795).jpg,2
red(3826).jpg,0
blue(6087).jpg,1
blue(5346).jpg,1
blue(1244).jpg,1
yellow(3471).jpg,2
blue(938).jpg,1
yellow(2717).jpg,2
yellow(4646).jpg,2
red(7170).jpg,0
yellow(2696).jpg,2
yellow(5737).jpg,2
red(6393).jpg,0
blue(2250).jpg,1
red(6344).jpg,0
red(1496).jpg,0
red(5027).jpg,0
yellow(4708).jpg,2
blue(354).jpg,1
red(2768).jpg,0
red(2020).jpg,0
blue(6871).jpg,1
red(4557).jpg,0
blue(4176).jpg,1
yellow(5320).jpg,2
yellow(3927).jpg,2
red(4480).jpg,0
red(2843).jpg,0
blue(1050).jpg,1
red(2897).jpg,0
red(216).jpg,0
red(5846).jpg,0
yellow(113).jpg,2
yellow(3285).jpg,2
red(1350).jpg,0
red(4782).jpg,0
red(598).jpg,0
yellow(1537).jpg,2
yellow(2952).jpg,2
yellow(809).jpg,2
yellow(5672).jpg,2
blue(948).jpg,1
blue(914).jpg,1
blue(5886).jpg,1
red(3031).jpg,0
blue(6736).jpg,1
blue(6973).jpg,1
none(49).jpg,3
blue(3695).jpg,1
red(4369).jpg,0
yellow(2969).jpg,2
red(4665).jpg,0
red(63).jpg,0
yellow(4733).jpg,2
red(3508).jpg,0
red(4591).jpg,0
red(4626).jpg,0
blue(1728).jpg,1
yellow(3783).jpg,2
blue(5397).jpg,1
blue(916).jpg,1
red(2681).jpg,0
red(7326).jpg,0
blue(5238).jpg,1
red(5448).jpg,0
red(457).jpg,0
yellow(726).jpg,2
red(5972).jpg,0
blue(6762).jpg,1
red(4273).jpg,0
red(919).jpg,0
blue(1586).jpg,1
blue(4825).jpg,1
yellow(2338).jpg,2
blue(5130).jpg,1
blue(4189).jpg,1
red(1414).jpg,0
yellow(3773).jpg,2
blue(4936).jpg,1
blue(2442).jpg,1
blue(1298).jpg,1
yellow(4368).jpg,2
blue(3889).jpg,1
blue(7969).jpg,1
blue(2802).jpg,1
yellow(5068).jpg,2
blue(2811).jpg,1
blue(3309).jpg,1
blue(2601).jpg,1
red(5984).jpg,0
yellow(3521).jpg,2
yellow(3603).jpg,2
blue(5331).jpg,1
blue(7972).jpg,1
yellow(1872).jpg,2
yellow(467).jpg,2
blue(5180).jpg,1
blue(6354).jpg,1
yellow(450).jpg,2
blue(2675).jpg,1
yellow(2023).jpg,2
red(6918).jpg,0
blue(334).jpg,1
red(7357).jpg,0
yellow(1686).jpg,2
yellow(5156).jpg,2
red(795).jpg,0
red(5791).jpg,0
yellow(660).jpg,2
blue(845).jpg,1
red(2339).jpg,0
yellow(4287).jpg,2
yellow(1812).jpg,2
blue(1033).jpg,1
blue(7394).jpg,1
red(5957).jpg,0
red(6633).jpg,0
blue(76).jpg,1
blue(5670).jpg,1
yellow(1901).jpg,2
blue(5427).jpg,1
yellow(3674).jpg,2
yellow(3982).jpg,2
red(5345).jpg,0
red(2538).jpg,0
red(1931).jpg,0
blue(1579).jpg,1
red(6261).jpg,0
yellow(4621).jpg,2
blue(7663).jpg,1
yellow(604).jpg,2
blue(6840).jpg,1
red(2248).jpg,0
blue(6091).jpg,1
blue(3816).jpg,1
yellow(4929).jpg,2
blue(1276).jpg,1
yellow(2373).jpg,2
yellow(2731).jpg,2
blue(864).jpg,1
blue(7291).jpg,1
blue(5571).jpg,1
blue(2297).jpg,1
blue(6518).jpg,1
yellow(3358).jpg,2
yellow(5724).jpg,2
red(982).jpg,0
blue(6269).jpg,1
red(2271).jpg,0
blue(3593).jpg,1
yellow(612).jpg,2
red(2815).jpg,0
yellow(4581).jpg,2
blue(633).jpg,1
yellow(5241).jpg,2
yellow(4082).jpg,2
blue(980).jpg,1
blue(2564).jpg,1
blue(3805).jpg,1
blue(3845).jpg,1
yellow(1484).jpg,2
yellow(5081).jpg,2
blue(930).jpg,1
yellow(903).jpg,2
yellow(4683).jpg,2
blue(3586).jpg,1
blue(7959).jpg,1
red(4116).jpg,0
red(322).jpg,0
red(1133).jpg,0
red(3883).jpg,0
blue(1974).jpg,1
blue(209).jpg,1
blue(7225).jpg,1
red(1939).jpg,0
blue(7914).jpg,1
blue(4335).jpg,1
red(864).jpg,0
blue(5568).jpg,1
blue(2213).jpg,1
blue(4505).jpg,1
red(3424).jpg,0
yellow(4197).jpg,2
red(3860).jpg,0
yellow(4412).jpg,2
red(944).jpg,0
red(2477).jpg,0
blue(6517).jpg,1
blue(6392).jpg,1
blue(3642).jpg,1
yellow(171).jpg,2
red(6530).jpg,0
red(6355).jpg,0
yellow(5223).jpg,2
blue(1366).jpg,1
red(6435).jpg,0
blue(3127).jpg,1
red(686).jpg,0
blue(4972).jpg,1
red(952).jpg,0
blue(2232).jpg,1
blue(4504).jpg,1
yellow(2774).jpg,2
red(5047).jpg,0
blue(1415).jpg,1
blue(5687).jpg,1
yellow(4610).jpg,2
blue(4184).jpg,1
red(4102).jpg,0
yellow(821).jpg,2
yellow(4829).jpg,2
blue(2615).jpg,1
red(7592).jpg,0
yellow(1306).jpg,2
blue(4766).jpg,1
red(1737).jpg,0
red(383).jpg,0
yellow(4291).jpg,2
yellow(1553).jpg,2
yellow(4107).jpg,2
red(4600).jpg,0
red(5146).jpg,0
blue(5883).jpg,1
blue(419).jpg,1
red(3401).jpg,0
red(7029).jpg,0
blue(5066).jpg,1
red(7149).jpg,0
red(182).jpg,0
yellow(4885).jpg,2
yellow(2161).jpg,2
yellow(1780).jpg,2
blue(3042).jpg,1
red(7095).jpg,0
yellow(1184).jpg,2
red(3765).jpg,0
blue(5247).jpg,1
blue(3666).jpg,1
yellow(2910).jpg,2
blue(1031).jpg,1
blue(2510).jpg,1
yellow(4583).jpg,2
red(3419).jpg,0
red(7686).jpg,0
yellow(3698).jpg,2
red(533).jpg,0
yellow(5225).jpg,2
red(6049).jpg,0
red(4561).jpg,0
blue(1461).jpg,1
blue(5966).jpg,1
yellow(1984).jpg,2
blue(7685).jpg,1
red(4024).jpg,0
blue(2793).jpg,1
red(1481).jpg,0
blue(8184).jpg,1
blue(4349).jpg,1
blue(3091).jpg,1
yellow(3997).jpg,2
red(4320).jpg,0
red(709).jpg,0
blue(7719).jpg,1
blue(6924).jpg,1
blue(8220).jpg,1
yellow(3897).jpg,2
blue(2663).jpg,1
blue(4617).jpg,1
red(1141).jpg,0
yellow(2668).jpg,2
red(2442).jpg,0
blue(947).jpg,1
blue(6575).jpg,1
red(5552).jpg,0
yellow(3325).jpg,2
red(6654).jpg,0
red(1614).jpg,0
blue(7601).jpg,1
yellow(5000).jpg,2
yellow(1690).jpg,2
blue(4459).jpg,1
red(3095).jpg,0
red(3243).jpg,0
yellow(5036).jpg,2
blue(625).jpg,1
blue(6032).jpg,1
red(7723).jpg,0
red(5908).jpg,0
blue(2230).jpg,1
blue(6956).jpg,1
yellow(2841).jpg,2
blue(5970).jpg,1
red(6483).jpg,0
blue(162).jpg,1
blue(3028).jpg,1
blue(4690).jpg,1
yellow(3489).jpg,2
yellow(3641).jpg,2
blue(3069).jpg,1
blue(873).jpg,1
blue(3531).jpg,1
red(7217).jpg,0
yellow(2371).jpg,2
red(2365).jpg,0
blue(2946).jpg,1
yellow(3045).jpg,2
yellow(607).jpg,2
blue(7892).jpg,1
red(5225).jpg,0
red(2753).jpg,0
blue(504).jpg,1
red(4268).jpg,0
red(358).jpg,0
yellow(1201).jpg,2
yellow(2186).jpg,2
yellow(5445).jpg,2
red(1171).jpg,0
blue(4885).jpg,1
yellow(4037).jpg,2
red(7780).jpg,0
blue(3967).jpg,1
blue(5392).jpg,1
blue(1748).jpg,1
none(118).jpg,3
blue(2265).jpg,1
red(3439).jpg,0
yellow(5750).jpg,2
yellow(4655).jpg,2
red(3640).jpg,0
blue(3960).jpg,1
yellow(1835).jpg,2
red(2298).jpg,0
red(5412).jpg,0
blue(6890).jpg,1
red(6427).jpg,0
blue(5751).jpg,1
red(4441).jpg,0
blue(4082).jpg,1
red(3049).jpg,0
red(3400).jpg,0
blue(3793).jpg,1
red(4097).jpg,0
blue(6462).jpg,1
yellow(4845).jpg,2
red(3521).jpg,0
blue(5451).jpg,1
blue(7637).jpg,1
red(6378).jpg,0
red(7216).jpg,0
blue(1132).jpg,1
red(2744).jpg,0
yellow(947).jpg,2
red(5532).jpg,0
red(5626).jpg,0
yellow(2566).jpg,2
blue(5900).jpg,1
blue(8033).jpg,1
blue(6915).jpg,1
red(2774).jpg,0
red(5557).jpg,0
red(5116).jpg,0
blue(5355).jpg,1
red(4510).jpg,0
yellow(2125).jpg,2
yellow(673).jpg,2
red(7097).jpg,0
blue(1613).jpg,1
yellow(520).jpg,2
red(5218).jpg,0
red(2850).jpg,0
blue(122).jpg,1
red(6966).jpg,0
yellow(769).jpg,2
blue(4525).jpg,1
blue(8200).jpg,1
blue(4952).jpg,1
yellow(5857).jpg,2
yellow(174).jpg,2
red(2467).jpg,0
yellow(3963).jpg,2
red(4434).jpg,0
yellow(5446).jpg,2
blue(3351).jpg,1
blue(1585).jpg,1
red(5404).jpg,0
red(7783).jpg,0
yellow(4500).jpg,2
red(5899).jpg,0
blue(2782).jpg,1
red(6897).jpg,0
red(7006).jpg,0
blue(6237).jpg,1
blue(7363).jpg,1
red(3936).jpg,0
yellow(4274).jpg,2
blue(6338).jpg,1
yellow(1040).jpg,2
blue(4348).jpg,1
red(7370).jpg,0
yellow(1897).jpg,2
yellow(5521).jpg,2
yellow(4538).jpg,2
yellow(3414).jpg,2
red(7264).jpg,0
red(2141).jpg,0
blue(4924).jpg,1
yellow(4774).jpg,2
red(6593).jpg,0
blue(3841).jpg,1
blue(2458).jpg,1
red(5577).jpg,0
yellow(282).jpg,2
red(7695).jpg,0
red(3378).jpg,0
yellow(3130).jpg,2
yellow(2746).jpg,2
blue(2602).jpg,1
blue(2443).jpg,1
yellow(4609).jpg,2
red(576).jpg,0
yellow(3775).jpg,2
blue(8107).jpg,1
blue(1151).jpg,1
red(7649).jpg,0
red(3750).jpg,0
yellow(155).jpg,2
blue(4710).jpg,1
yellow(3548).jpg,2
blue(7205).jpg,1
yellow(5557).jpg,2
blue(1970).jpg,1
red(3118).jpg,0
blue(4079).jpg,1
yellow(1209).jpg,2
blue(1048).jpg,1
blue(6792).jpg,1
blue(1714).jpg,1
blue(3178).jpg,1
blue(901).jpg,1
red(4163).jpg,0
red(2827).jpg,0
red(7411).jpg,0
red(2202).jpg,0
blue(4913).jpg,1
blue(6874).jpg,1
red(53).jpg,0
red(4275).jpg,0
red(3789).jpg,0
red(5032).jpg,0
red(2205).jpg,0
red(6500).jpg,0
red(1815).jpg,0
blue(7413).jpg,1
red(7414).jpg,0
red(7094).jpg,0
red(2034).jpg,0
blue(785).jpg,1
blue(617).jpg,1
yellow(2894).jpg,2
red(6233).jpg,0
blue(3051).jpg,1
yellow(5146).jpg,2
blue(4021).jpg,1
blue(6679).jpg,1
red(3965).jpg,0
yellow(3009).jpg,2
red(5107).jpg,0
blue(289).jpg,1
red(3247).jpg,0
red(6199).jpg,0
red(1729).jpg,0
red(4040).jpg,0
yellow(4908).jpg,2
yellow(3971).jpg,2
blue(3999).jpg,1
yellow(4259).jpg,2
yellow(2863).jpg,2
red(6454).jpg,0
blue(823).jpg,1
blue(3883).jpg,1
blue(7517).jpg,1
blue(7860).jpg,1
blue(3681).jpg,1
red(2385).jpg,0
red(426).jpg,0
red(4151).jpg,0
blue(331).jpg,1
blue(7943).jpg,1
blue(5349).jpg,1
blue(2622).jpg,1
yellow(5054).jpg,2
blue(2446).jpg,1
blue(6958).jpg,1
yellow(5296).jpg,2
blue(1634).jpg,1
red(7051).jpg,0
red(4854).jpg,0
blue(707).jpg,1
blue(908).jpg,1
yellow(4316).jpg,2
red(1144).jpg,0
blue(5998).jpg,1
yellow(2085).jpg,2
red(7599).jpg,0
blue(4086).jpg,1
blue(7385).jpg,1
yellow(139).jpg,2
red(7352).jpg,0
red(4677).jpg,0
red(4540).jpg,0
yellow(4847).jpg,2
red(452).jpg,0
red(5739).jpg,0
yellow(334).jpg,2
blue(7275).jpg,1
red(591).jpg,0
yellow(5142).jpg,2
yellow(3321).jpg,2
red(2764).jpg,0
red(5772).jpg,0
blue(4772).jpg,1
red(2487).jpg,0
yellow(5512).jpg,2
red(6).jpg,0
yellow(993).jpg,2
yellow(5087).jpg,2
blue(1754).jpg,1
red(2165).jpg,0
red(2839).jpg,0
red(4995).jpg,0
blue(3693).jpg,1
yellow(744).jpg,2
red(7745).jpg,0
yellow(3972).jpg,2
blue(4876).jpg,1
red(2661).jpg,0
yellow(706).jpg,2
red(1542).jpg,0
blue(1764).jpg,1
blue(7055).jpg,1
blue(2340).jpg,1
blue(5364).jpg,1
blue(8182).jpg,1
blue(3688).jpg,1
yellow(4620).jpg,2
red(649).jpg,0
red(7145).jpg,0
blue(3482).jpg,1
blue(5892).jpg,1
yellow(470).jpg,2
red(2500).jpg,0
red(4534).jpg,0
blue(2421).jpg,1
blue(7792).jpg,1
red(2922).jpg,0
yellow(5652).jpg,2
none(61).jpg,3
yellow(649).jpg,2
red(1561).jpg,0
blue(1382).jpg,1
blue(7008).jpg,1
blue(3391).jpg,1
red(7219).jpg,0
red(2476).jpg,0
yellow(108).jpg,2
red(3494).jpg,0
yellow(2484).jpg,2
blue(6222).jpg,1
yellow(1103).jpg,2
red(2464).jpg,0
blue(3876).jpg,1
red(175).jpg,0
yellow(1735).jpg,2
yellow(4425).jpg,2
red(4467).jpg,0
blue(7189).jpg,1
blue(6907).jpg,1
red(6883).jpg,0
red(5593).jpg,0
red(719).jpg,0
red(2171).jpg,0
yellow(1389).jpg,2
yellow(641).jpg,2
blue(6369).jpg,1
blue(2244).jpg,1
blue(6339).jpg,1
red(7435).jpg,0
yellow(202).jpg,2
red(6885).jpg,0
red(5597).jpg,0
blue(3646).jpg,1
yellow(3714).jpg,2
yellow(458).jpg,2
yellow(441).jpg,2
none(63).jpg,3
blue(116).jpg,1
red(3554).jpg,0
yellow(2263).jpg,2
yellow(3364).jpg,2
red(1556).jpg,0
red(4664).jpg,0
blue(7681).jpg,1
red(5101).jpg,0
red(1588).jpg,0
yellow(2368).jpg,2
red(4542).jpg,0
blue(872).jpg,1
red(1703).jpg,0
red(4239).jpg,0
blue(4256).jpg,1
blue(7203).jpg,1
red(3280).jpg,0
red(2408).jpg,0
red(209).jpg,0
blue(1263).jpg,1
red(7872).jpg,0
blue(5490).jpg,1
red(4080).jpg,0
yellow(3804).jpg,2
red(3707).jpg,0
blue(5689).jpg,1
red(6415).jpg,0
red(7627).jpg,0
red(916).jpg,0
red(6793).jpg,0
blue(4994).jpg,1
blue(3553).jpg,1
blue(2179).jpg,1
blue(2248).jpg,1
yellow(5220).jpg,2
blue(7640).jpg,1
red(6890).jpg,0
yellow(4572).jpg,2
red(4431).jpg,0
red(6447).jpg,0
blue(8108).jpg,1
yellow(2678).jpg,2
yellow(5112).jpg,2
yellow(3667).jpg,2
red(2029).jpg,0
red(280).jpg,0
blue(6613).jpg,1
yellow(1873).jpg,2
red(3338).jpg,0
blue(5576).jpg,1
yellow(2832).jpg,2
blue(1654).jpg,1
blue(3161).jpg,1
blue(6083).jpg,1
red(5057).jpg,0
yellow(4752).jpg,2
yellow(3438).jpg,2
red(3015).jpg,0
blue(7636).jpg,1
yellow(1523).jpg,2
blue(7954).jpg,1
red(4847).jpg,0
blue(8230).jpg,1
blue(425).jpg,1
blue(7412).jpg,1
blue(6131).jpg,1
yellow(1459).jpg,2
blue(1177).jpg,1
yellow(2142).jpg,2
red(1407).jpg,0
yellow(3985).jpg,2
red(4891).jpg,0
blue(1653).jpg,1
blue(2462).jpg,1
yellow(4247).jpg,2
blue(8134).jpg,1
blue(8110).jpg,1
red(6921).jpg,0
yellow(2360).jpg,2
yellow(5417).jpg,2
blue(3511).jpg,1
red(1217).jpg,0
red(2908).jpg,0
blue(3310).jpg,1
red(4210).jpg,0
blue(1485).jpg,1
blue(3557).jpg,1
red(7164).jpg,0
blue(6548).jpg,1
yellow(4352).jpg,2
yellow(783).jpg,2
blue(5758).jpg,1
yellow(2135).jpg,2
blue(7848).jpg,1
blue(4734).jpg,1
yellow(2933).jpg,2
blue(2957).jpg,1
red(2114).jpg,0
blue(5961).jpg,1
red(6898).jpg,0
yellow(1946).jpg,2
yellow(3720).jpg,2
blue(867).jpg,1
red(2698).jpg,0
red(3434).jpg,0
red(1741).jpg,0
red(1286).jpg,0
red(7444).jpg,0
blue(5752).jpg,1
yellow(5042).jpg,2
red(1074).jpg,0
red(4990).jpg,0
yellow(56).jpg,2
blue(4534).jpg,1
yellow(279).jpg,2
yellow(3741).jpg,2
red(3294).jpg,0
red(3221).jpg,0
red(7618).jpg,0
red(812).jpg,0
blue(6881).jpg,1
red(1835).jpg,0
red(3358).jpg,0
red(6686).jpg,0
yellow(1354).jpg,2
red(6366).jpg,0
blue(4586).jpg,1
blue(5184).jpg,1
blue(4370).jpg,1
yellow(1681).jpg,2
red(7158).jpg,0
red(5089).jpg,0
red(47).jpg,0
yellow(1516).jpg,2
blue(4242).jpg,1
red(880).jpg,0
blue(7148).jpg,1
red(536).jpg,0
blue(4392).jpg,1
yellow(2463).jpg,2
blue(3986).jpg,1
red(1398).jpg,0
blue(3416).jpg,1
yellow(3608).jpg,2
red(5635).jpg,0
red(482).jpg,0
red(4174).jpg,0
red(4049).jpg,0
red(5921).jpg,0
yellow(2426).jpg,2
red(6695).jpg,0
