id,colour
red(562).jpg,0
red(256).jpg,0
blue(290).jpg,1
blue(662).jpg,1
blue(479).jpg,1
red(161).jpg,0
red(489).jpg,0
yellow(70).jpg,2
yellow(30).jpg,2
blue(63).jpg,1
blue(164).jpg,1
none(6).jpg,3
yellow(217).jpg,2
yellow(160).jpg,2
red(97).jpg,0
red(432).jpg,0
red(243).jpg,0
blue(226).jpg,1
blue(528).jpg,1
blue(110).jpg,1
blue(357).jpg,1
yellow(98).jpg,2
yellow(244).jpg,2
blue(176).jpg,1
blue(39).jpg,1
none(84).jpg,3
none(49).jpg,3
yellow(175).jpg,2
red(261).jpg,0
blue(754).jpg,1
red(266).jpg,0
blue(672).jpg,1
yellow(176).jpg,2
blue(758).jpg,1
blue(6).jpg,1
red(332).jpg,0
red(131).jpg,0
blue(681).jpg,1
none(113).jpg,3
blue(191).jpg,1
red(88).jpg,0
yellow(162).jpg,2
blue(667).jpg,1
red(262).jpg,0
red(302).jpg,0
none(23).jpg,3
blue(166).jpg,1
blue(724).jpg,1
red(368).jpg,0
yellow(246).jpg,2
yellow(191).jpg,2
yellow(212).jpg,2
red(153).jpg,0
yellow(179).jpg,2
blue(720).jpg,1
blue(294).jpg,1
red(453).jpg,0
red(156).jpg,0
yellow(185).jpg,2
blue(460).jpg,1
red(424).jpg,0
red(23).jpg,0
red(325).jpg,0
blue(652).jpg,1
blue(633).jpg,1
red(540).jpg,0
blue(304).jpg,1
red(531).jpg,0
blue(312).jpg,1
blue(896).jpg,1
yellow(163).jpg,2
blue(395).jpg,1
red(296).jpg,0
red(189).jpg,0
none(134).jpg,3
blue(227).jpg,1
blue(288).jpg,1
red(414).jpg,0
yellow(238).jpg,2
red(337).jpg,0
none(36).jpg,3
red(218).jpg,0
red(127).jpg,0
yellow(141).jpg,2
yellow(26).jpg,2
red(343).jpg,0
blue(247).jpg,1
blue(400).jpg,1
yellow(193).jpg,2
blue(818).jpg,1
blue(804).jpg,1
yellow(123).jpg,2
none(92).jpg,3
none(16).jpg,3
blue(626).jpg,1
blue(735).jpg,1
blue(387).jpg,1
blue(300).jpg,1
red(190).jpg,0
red(260).jpg,0
blue(822).jpg,1
blue(328).jpg,1
yellow(165).jpg,2
red(341).jpg,0
blue(828).jpg,1
red(395).jpg,0
yellow(42).jpg,2
blue(893).jpg,1
red(366).jpg,0
red(154).jpg,0
red(288).jpg,0
blue(360).jpg,1
red(242).jpg,0
yellow(104).jpg,2
blue(417).jpg,1
red(339).jpg,0
blue(454).jpg,1
blue(90).jpg,1
blue(62).jpg,1
blue(612).jpg,1
red(500).jpg,0
yellow(183).jpg,2
blue(669).jpg,1
blue(870).jpg,1
yellow(225).jpg,2
red(40).jpg,0
blue(444).jpg,1
yellow(258).jpg,2
blue(324).jpg,1
red(484).jpg,0
yellow(159).jpg,2
none(18).jpg,3
red(169).jpg,0
blue(517).jpg,1
red(225).jpg,0
red(446).jpg,0
red(533).jpg,0
blue(403).jpg,1
blue(239).jpg,1
blue(858).jpg,1
blue(817).jpg,1
blue(265).jpg,1
red(422).jpg,0
red(527).jpg,0
none(90).jpg,3
blue(737).jpg,1
red(4).jpg,0
blue(115).jpg,1
blue(202).jpg,1
blue(321).jpg,1
blue(418).jpg,1
blue(159).jpg,1
none(145).jpg,3
red(180).jpg,0
red(244).jpg,0
red(237).jpg,0
blue(132).jpg,1
yellow(156).jpg,2
blue(72).jpg,1
blue(832).jpg,1
blue(576).jpg,1
blue(302).jpg,1
none(91).jpg,3
red(415).jpg,0
blue(819).jpg,1
blue(156).jpg,1
yellow(205).jpg,2
red(273).jpg,0
yellow(265).jpg,2
blue(897).jpg,1
blue(330).jpg,1
blue(607).jpg,1
red(206).jpg,0
red(507).jpg,0
blue(657).jpg,1
yellow(68).jpg,2
blue(892).jpg,1
red(289).jpg,0
red(130).jpg,0
red(502).jpg,0
yellow(21).jpg,2
red(499).jpg,0
red(539).jpg,0
blue(343).jpg,1
red(250).jpg,0
red(233).jpg,0
blue(729).jpg,1
red(58).jpg,0
blue(574).jpg,1
blue(355).jpg,1
red(456).jpg,0
yellow(170).jpg,2
red(170).jpg,0
blue(751).jpg,1
blue(526).jpg,1
blue(13).jpg,1
yellow(194).jpg,2
blue(542).jpg,1
blue(741).jpg,1
blue(534).jpg,1
red(102).jpg,0
blue(859).jpg,1
red(420).jpg,0
blue(43).jpg,1
blue(54).jpg,1
red(5).jpg,0
blue(744).jpg,1
red(496).jpg,0
blue(81).jpg,1
yellow(143).jpg,2
blue(74).jpg,1
blue(874).jpg,1
blue(4).jpg,1
yellow(214).jpg,2
blue(766).jpg,1
blue(807).jpg,1
blue(564).jpg,1
blue(432).jpg,1
yellow(89).jpg,2
none(12).jpg,3
red(179).jpg,0
blue(430).jpg,1
blue(163).jpg,1
blue(688).jpg,1
red(340).jpg,0
red(310).jpg,0
blue(223).jpg,1
red(117).jpg,0
yellow(146).jpg,2
blue(512).jpg,1
yellow(3).jpg,2
blue(175).jpg,1
red(394).jpg,0
blue(101).jpg,1
red(515).jpg,0
blue(505).jpg,1
red(353).jpg,0
red(448).jpg,0
red(505).jpg,0
red(468).jpg,0
red(87).jpg,0
blue(502).jpg,1
yellow(127).jpg,2
blue(869).jpg,1
none(88).jpg,3
red(44).jpg,0
blue(212).jpg,1
yellow(198).jpg,2
blue(266).jpg,1
red(252).jpg,0
blue(628).jpg,1
none(127).jpg,3
yellow(247).jpg,2
blue(661).jpg,1
red(377).jpg,0
red(549).jpg,0
blue(862).jpg,1
blue(97).jpg,1
none(130).jpg,3
blue(364).jpg,1
yellow(245).jpg,2
blue(49).jpg,1
red(528).jpg,0
blue(236).jpg,1
blue(520).jpg,1
blue(36).jpg,1
red(119).jpg,0
yellow(263).jpg,2
blue(695).jpg,1
red(504).jpg,0
red(383).jpg,0
yellow(260).jpg,2
red(462).jpg,0
red(512).jpg,0
blue(856).jpg,1
blue(579).jpg,1
blue(863).jpg,1
blue(102).jpg,1
blue(41).jpg,1
red(196).jpg,0
yellow(41).jpg,2
blue(278).jpg,1
red(396).jpg,0
red(307).jpg,0
blue(556).jpg,1
blue(434).jpg,1
blue(263).jpg,1
red(95).jpg,0
blue(124).jpg,1
red(258).jpg,0
red(126).jpg,0
red(387).jpg,0
blue(854).jpg,1
red(320).jpg,0
yellow(110).jpg,2
blue(772).jpg,1
blue(713).jpg,1
yellow(216).jpg,2
blue(551).jpg,1
red(231).jpg,0
blue(889).jpg,1
red(83).jpg,0
red(382).jpg,0
none(45).jpg,3
red(541).jpg,0
red(524).jpg,0
red(92).jpg,0
blue(411).jpg,1
red(104).jpg,0
blue(487).jpg,1
red(352).jpg,0
blue(595).jpg,1
none(4).jpg,3
blue(499).jpg,1
red(124).jpg,0
red(178).jpg,0
red(345).jpg,0
yellow(10).jpg,2
blue(844).jpg,1
yellow(108).jpg,2
blue(461).jpg,1
blue(790).jpg,1
blue(801).jpg,1
yellow(120).jpg,2
red(300).jpg,0
blue(631).jpg,1
yellow(210).jpg,2
none(87).jpg,3
yellow(218).jpg,2
blue(838).jpg,1
blue(781).jpg,1
blue(255).jpg,1
blue(325).jpg,1
blue(371).jpg,1
yellow(25).jpg,2
blue(592).jpg,1
blue(305).jpg,1
red(106).jpg,0
none(47).jpg,3
red(280).jpg,0
red(522).jpg,0
blue(736).jpg,1
blue(555).jpg,1
blue(531).jpg,1
red(82).jpg,0
yellow(196).jpg,2
yellow(11).jpg,2
red(145).jpg,0
red(546).jpg,0
yellow(40).jpg,2
blue(745).jpg,1
blue(351).jpg,1
yellow(52).jpg,2
blue(483).jpg,1
blue(9).jpg,1
red(308).jpg,0
red(253).jpg,0
blue(353).jpg,1
blue(802).jpg,1
yellow(134).jpg,2
yellow(249).jpg,2
red(306).jpg,0
red(24).jpg,0
blue(78).jpg,1
blue(416).jpg,1
none(128).jpg,3
blue(316).jpg,1
red(517).jpg,0
blue(640).jpg,1
blue(546).jpg,1
none(85).jpg,3
red(31).jpg,0
yellow(117).jpg,2
blue(630).jpg,1
none(104).jpg,3
red(228).jpg,0
red(520).jpg,0
blue(648).jpg,1
red(418).jpg,0
yellow(51).jpg,2
blue(235).jpg,1
blue(244).jpg,1
blue(847).jpg,1
yellow(102).jpg,2
blue(677).jpg,1
blue(320).jpg,1
blue(280).jpg,1
red(440).jpg,0
blue(753).jpg,1
blue(116).jpg,1
blue(779).jpg,1
blue(849).jpg,1
blue(234).jpg,1
blue(752).jpg,1
red(129).jpg,0
blue(582).jpg,1
red(185).jpg,0
none(78).jpg,3
yellow(257).jpg,2
blue(629).jpg,1
blue(824).jpg,1
red(240).jpg,0
blue(876).jpg,1
blue(397).jpg,1
red(476).jpg,0
blue(368).jpg,1
blue(654).jpg,1
blue(30).jpg,1
yellow(36).jpg,2
blue(168).jpg,1
yellow(2).jpg,2
red(435).jpg,0
blue(22).jpg,1
blue(293).jpg,1
blue(93).jpg,1
red(551).jpg,0
yellow(99).jpg,2
blue(253).jpg,1
red(375).jpg,0
red(495).jpg,0
yellow(203).jpg,2
blue(693).jpg,1
red(202).jpg,0
red(347).jpg,0
yellow(7).jpg,2
red(362).jpg,0
red(69).jpg,0
red(74).jpg,0
red(525).jpg,0
blue(456).jpg,1
blue(871).jpg,1
blue(563).jpg,1
blue(886).jpg,1
red(1).jpg,0
red(264).jpg,0
blue(793).jpg,1
red(41).jpg,0
blue(770).jpg,1
yellow(140).jpg,2
yellow(118).jpg,2
yellow(204).jpg,2
yellow(235).jpg,2
red(152).jpg,0
blue(396).jpg,1
blue(891).jpg,1
red(216).jpg,0
red(513).jpg,0
red(474).jpg,0
red(168).jpg,0
red(538).jpg,0
red(283).jpg,0
blue(485).jpg,1
none(69).jpg,3
blue(275).jpg,1
red(295).jpg,0
blue(220).jpg,1
blue(222).jpg,1
red(138).jpg,0
red(76).jpg,0
blue(491).jpg,1
red(238).jpg,0
red(223).jpg,0
blue(272).jpg,1
red(412).jpg,0
blue(529).jpg,1
none(116).jpg,3
blue(778).jpg,1
blue(358).jpg,1
blue(425).jpg,1
blue(230).jpg,1
blue(431).jpg,1
red(12).jpg,0
red(380).jpg,0
none(35).jpg,3
yellow(187).jpg,2
blue(264).jpg,1
blue(298).jpg,1
blue(91).jpg,1
none(43).jpg,3
blue(711).jpg,1
red(465).jpg,0
blue(701).jpg,1
red(105).jpg,0
red(492).jpg,0
red(201).jpg,0
yellow(150).jpg,2
blue(450).jpg,1
red(132).jpg,0
yellow(206).jpg,2
blue(15).jpg,1
red(254).jpg,0
red(286).jpg,0
blue(799).jpg,1
blue(248).jpg,1
red(537).jpg,0
red(6).jpg,0
red(350).jpg,0
none(14).jpg,3
blue(787).jpg,1
blue(747).jpg,1
blue(756).jpg,1
blue(558).jpg,1
red(27).jpg,0
red(455).jpg,0
blue(586).jpg,1
blue(295).jpg,1
blue(65).jpg,1
blue(476).jpg,1
blue(792).jpg,1
red(271).jpg,0
red(246).jpg,0
yellow(92).jpg,2
blue(521).jpg,1
red(413).jpg,0
red(147).jpg,0
yellow(75).jpg,2
blue(598).jpg,1
red(426).jpg,0
red(388).jpg,0
blue(533).jpg,1
blue(771).jpg,1
red(227).jpg,0
red(550).jpg,0
yellow(174).jpg,2
blue(436).jpg,1
blue(748).jpg,1
blue(773).jpg,1
yellow(76).jpg,2
blue(107).jpg,1
blue(389).jpg,1
red(78).jpg,0
yellow(33).jpg,2
blue(419).jpg,1
none(8).jpg,3
red(20).jpg,0
yellow(58).jpg,2
blue(834).jpg,1
none(98).jpg,3
none(96).jpg,3
blue(32).jpg,1
red(487).jpg,0
red(269).jpg,0
red(358).jpg,0
blue(88).jpg,1
blue(160).jpg,1
blue(481).jpg,1
blue(813).jpg,1
red(122).jpg,0
none(29).jpg,3
blue(341).jpg,1
red(411).jpg,0
blue(193).jpg,1
yellow(103).jpg,2
none(55).jpg,3
blue(634).jpg,1
blue(5).jpg,1
blue(815).jpg,1
blue(215).jpg,1
blue(137).jpg,1
blue(453).jpg,1
red(136).jpg,0
yellow(130).jpg,2
blue(75).jpg,1
none(111).jpg,3
blue(624).jpg,1
red(378).jpg,0
red(70).jpg,0
blue(370).jpg,1
red(542).jpg,0
blue(128).jpg,1
blue(365).jpg,1
red(292).jpg,0
blue(441).jpg,1
yellow(22).jpg,2
red(357).jpg,0
